"2";"12";"0";"2015-12-17 08:32:02.613"
"2";"12";"0";"2015-12-17 08:32:02.625"
"2";"12";"0";"2015-12-17 08:32:02.705"
"2";"12";"0";"2015-12-17 08:32:02.71"
"2";"12";"0";"2015-12-17 08:32:02.885"
"2";"12";"0";"2015-12-17 08:32:02.905"
"2";"11";"1";"2015-12-17 08:32:02.906"
"2";"12";"0";"2015-12-17 08:32:02.91"
"2";"8";"0";"2015-12-17 08:32:02.99"
"2";"9";"1";"2015-12-17 08:32:03.011"
"2";"9";"1";"2015-12-17 08:32:03.026"
"2";"12";"1";"2015-12-17 08:32:03.09"
"2";"12";"0";"2015-12-17 08:32:03.244"
"2";"11";"1";"2015-12-17 08:32:03.292"
"2";"12";"0";"2015-12-17 08:32:03.435"
"2";"8";"1";"2015-12-17 08:32:03.531"
"2";"12";"0";"2015-12-17 08:32:03.59"
"2";"12";"0";"2015-12-17 08:32:03.601"
"2";"12";"0";"2015-12-17 08:32:03.628"
"2";"12";"0";"2015-12-17 08:32:03.664"
"2";"12";"0";"2015-12-17 08:32:03.666"
"2";"9";"1";"2015-12-17 08:32:03.667"
"2";"12";"0";"2015-12-17 08:32:03.683"
"2";"12";"0";"2015-12-17 08:32:03.684"
"2";"12";"0";"2015-12-17 08:32:03.686"
"2";"12";"0";"2015-12-17 08:32:03.688"
"2";"12";"0";"2015-12-17 08:32:03.688"
"2";"12";"0";"2015-12-17 08:32:03.691"
"2";"9";"0";"2015-12-17 08:32:03.698"
"2";"12";"1";"2015-12-17 08:32:03.728"
"2";"12";"0";"2015-12-17 08:32:03.754"
"2";"8";"1";"2015-12-17 08:32:03.777"
"2";"9";"1";"2015-12-17 08:32:03.778"
"2";"12";"1";"2015-12-17 08:32:03.779"
"2";"10";"1";"2015-12-17 08:32:03.959"
"2";"9";"1";"2015-12-17 08:32:03.974"
"2";"12";"0";"2015-12-17 08:32:03.994"
"2";"9";"1";"2015-12-17 08:32:04.015"
"2";"12";"0";"2015-12-17 08:32:04.016"
"2";"12";"0";"2015-12-17 08:32:04.026"
"2";"12";"0";"2015-12-17 08:32:04.027"
"2";"8";"1";"2015-12-17 08:32:04.029"
"2";"12";"0";"2015-12-17 08:32:04.04"
"2";"9";"1";"2015-12-17 08:32:04.042"
"2";"8";"1";"2015-12-17 08:32:04.045"
"2";"12";"0";"2015-12-17 08:32:04.086"
"2";"10";"1";"2015-12-17 08:32:04.098"
"2";"12";"0";"2015-12-17 08:32:04.201"
"2";"10";"1";"2015-12-17 08:32:04.262"
"2";"12";"1";"2015-12-17 08:32:04.27"
"2";"12";"0";"2015-12-17 08:32:04.281"
"2";"12";"0";"2015-12-17 08:32:04.283"
"2";"12";"0";"2015-12-17 08:32:04.294"
"2";"12";"1";"2015-12-17 08:32:04.33"
"2";"12";"0";"2015-12-17 08:32:04.343"
"2";"10";"0";"2015-12-17 08:32:04.351"
"2";"12";"1";"2015-12-17 08:32:04.353"
"2";"10";"1";"2015-12-17 08:32:04.355"
"2";"11";"0";"2015-12-17 08:32:04.358"
"2";"11";"1";"2015-12-17 08:32:04.423"
"2";"10";"1";"2015-12-17 08:32:04.436"
"2";"12";"0";"2015-12-17 08:32:04.508"
"2";"12";"0";"2015-12-17 08:32:04.508"
"2";"12";"1";"2015-12-17 08:32:04.55"
"2";"11";"1";"2015-12-17 08:32:05.072"
"2";"8";"1";"2015-12-17 08:32:05.08"
"2";"12";"0";"2015-12-17 08:43:45.64"
"2";"8";"1";"2015-12-17 08:43:46.037"
"2";"9";"1";"2015-12-17 08:43:46.045"
"2";"10";"1";"2015-12-17 08:43:46.068"
"2";"11";"1";"2015-12-17 08:43:46.09"
"2";"12";"0";"2015-12-17 08:43:47.384"
"2";"8";"1";"2015-12-17 08:43:47.761"
"2";"9";"1";"2015-12-17 08:43:47.77"
"2";"10";"1";"2015-12-17 08:43:47.926"
"2";"11";"1";"2015-12-17 08:43:48.129"
"2";"12";"1";"2015-12-17 08:43:49.635"
"2";"12";"0";"2015-12-17 08:43:50.755"
"2";"12";"0";"2015-12-17 08:43:51.239"
"2";"12";"0";"2015-12-17 08:43:51.431"
"2";"12";"0";"2015-12-17 08:43:51.469"
"2";"12";"0";"2015-12-17 08:43:51.47"
"2";"9";"1";"2015-12-17 08:43:52.233"
"2";"12";"0";"2015-12-17 08:43:52.289"
"2";"12";"0";"2015-12-17 08:43:52.352"
"2";"12";"0";"2015-12-17 08:43:52.523"
"2";"12";"0";"2015-12-17 08:43:52.532"
"2";"12";"0";"2015-12-17 08:43:52.546"
"2";"8";"1";"2015-12-17 08:43:52.547"
"2";"12";"1";"2015-12-17 08:43:52.643"
"2";"10";"1";"2015-12-17 08:43:53.109"
"2";"12";"0";"2015-12-17 08:43:53.713"
"2";"11";"1";"2015-12-17 08:43:54.044"
"2";"12";"0";"2015-12-17 08:43:54.215"
"2";"8";"1";"2015-12-17 08:43:54.239"
"2";"12";"0";"2015-12-17 08:43:54.286"
"2";"8";"1";"2015-12-17 08:43:54.289"
"2";"12";"1";"2015-12-17 08:43:54.29"
"2";"12";"0";"2015-12-17 08:43:54.298"
"2";"12";"0";"2015-12-17 08:43:54.393"
"2";"9";"1";"2015-12-17 08:43:54.431"
"2";"12";"0";"2015-12-17 08:43:54.485"
"2";"9";"0";"2015-12-17 08:43:54.799"
"2";"12";"0";"2015-12-17 08:43:54.819"
"2";"10";"1";"2015-12-17 08:43:54.838"
"2";"12";"0";"2015-12-17 08:43:54.856"
"2";"10";"0";"2015-12-17 08:43:54.933"
"2";"9";"1";"2015-12-17 08:43:54.94"
"2";"12";"0";"2015-12-17 08:43:55.019"
"2";"12";"0";"2015-12-17 08:43:55.125"
"2";"12";"0";"2015-12-17 08:43:55.131"
"2";"12";"0";"2015-12-17 08:43:55.22"
"2";"12";"0";"2015-12-17 08:43:55.227"
"2";"11";"1";"2015-12-17 08:43:55.862"
"2";"12";"0";"2015-12-17 08:43:55.862"
"2";"12";"0";"2015-12-17 08:43:55.863"
"2";"10";"1";"2015-12-17 08:43:55.863"
"2";"8";"1";"2015-12-17 08:43:55.867"
"2";"8";"1";"2015-12-17 08:43:55.868"
"2";"11";"0";"2015-12-17 08:43:55.87"
"2";"12";"0";"2015-12-17 08:43:55.88"
"2";"12";"1";"2015-12-17 08:43:55.942"
"2";"11";"1";"2015-12-17 08:43:55.992"
"2";"12";"0";"2015-12-17 08:43:56.001"
"2";"9";"1";"2015-12-17 08:43:56.052"
"2";"12";"1";"2015-12-17 08:43:56.121"
"2";"12";"0";"2015-12-17 08:43:56.123"
"2";"12";"1";"2015-12-17 08:43:56.176"
"2";"12";"0";"2015-12-17 08:43:56.256"
"2";"9";"1";"2015-12-17 08:43:56.258"
"2";"12";"1";"2015-12-17 08:43:56.291"
"2";"12";"0";"2015-12-17 08:43:56.293"
"2";"12";"0";"2015-12-17 08:43:56.311"
"2";"12";"1";"2015-12-17 08:43:56.311"
"2";"12";"0";"2015-12-17 08:43:56.517"
"2";"12";"0";"2015-12-17 08:43:56.722"
"2";"12";"0";"2015-12-17 08:43:56.737"
"2";"12";"0";"2015-12-17 08:43:56.766"
"2";"10";"1";"2015-12-17 08:43:56.88"
"2";"12";"0";"2015-12-17 08:43:56.909"
"2";"12";"1";"2015-12-17 08:43:57.025"
"2";"12";"0";"2015-12-17 08:43:57.071"
"2";"8";"1";"2015-12-17 08:43:57.144"
"2";"12";"0";"2015-12-17 08:43:57.361"
"2";"12";"1";"2015-12-17 08:43:57.406"
"2";"12";"0";"2015-12-17 08:43:57.51"
"2";"12";"0";"2015-12-17 08:43:57.588"
"2";"8";"1";"2015-12-17 08:43:57.589"
"2";"12";"0";"2015-12-17 08:43:57.759"
"2";"12";"0";"2015-12-17 08:43:57.803"
"2";"12";"0";"2015-12-17 08:43:58.358"
"2";"8";"1";"2015-12-17 08:43:58.36"
"2";"12";"1";"2015-12-17 08:43:58.439"
"2";"12";"0";"2015-12-17 08:43:58.45"
"2";"12";"0";"2015-12-17 08:43:58.452"
"2";"11";"1";"2015-12-17 08:43:58.482"
"2";"12";"0";"2015-12-17 08:43:58.522"
"2";"12";"0";"2015-12-17 08:43:58.523"
"2";"10";"1";"2015-12-17 08:43:58.523"
"2";"12";"0";"2015-12-17 08:43:58.525"
"2";"12";"1";"2015-12-17 08:43:58.525"
"2";"12";"0";"2015-12-17 08:43:58.525"
"2";"12";"0";"2015-12-17 08:43:58.526"
"2";"12";"0";"2015-12-17 08:43:58.526"
"2";"8";"1";"2015-12-17 08:43:58.526"
"2";"12";"0";"2015-12-17 08:43:58.533"
"2";"11";"1";"2015-12-17 08:43:58.533"
"2";"12";"0";"2015-12-17 08:43:58.534"
"2";"8";"1";"2015-12-17 08:43:58.679"
"2";"9";"1";"2015-12-17 08:43:59.013"
"2";"8";"1";"2015-12-17 08:43:59.019"
"2";"12";"1";"2015-12-17 08:43:59.023"
"2";"9";"0";"2015-12-17 08:43:59.041"
"2";"12";"1";"2015-12-17 08:43:59.044"
"2";"8";"1";"2015-12-17 08:43:59.068"
"2";"12";"0";"2015-12-17 08:43:59.219"
"2";"12";"0";"2015-12-17 08:43:59.221"
"2";"12";"0";"2015-12-17 08:43:59.267"
"2";"9";"1";"2015-12-17 08:43:59.313"
"2";"12";"0";"2015-12-17 08:43:59.314"
"2";"12";"0";"2015-12-17 08:43:59.315"
"2";"12";"0";"2015-12-17 08:43:59.315"
"2";"12";"0";"2015-12-17 08:43:59.315"
"2";"12";"0";"2015-12-17 08:43:59.316"
"2";"8";"1";"2015-12-17 08:43:59.329"
"2";"12";"0";"2015-12-17 08:43:59.331"
"2";"8";"1";"2015-12-17 08:43:59.333"
"2";"12";"0";"2015-12-17 08:43:59.475"
"2";"12";"0";"2015-12-17 08:43:59.541"
"2";"8";"1";"2015-12-17 08:43:59.6"
"2";"12";"0";"2015-12-17 08:43:59.639"
"2";"12";"0";"2015-12-17 08:43:59.663"
"2";"10";"1";"2015-12-17 08:43:59.664"
"2";"12";"1";"2015-12-17 08:43:59.665"
"2";"12";"0";"2015-12-17 08:43:59.666"
"2";"8";"1";"2015-12-17 08:43:59.67"
"2";"12";"1";"2015-12-17 08:43:59.671"
"2";"12";"1";"2015-12-17 08:43:59.775"
"2";"10";"0";"2015-12-17 08:43:59.777"
"2";"8";"1";"2015-12-17 08:43:59.83"
"2";"8";"1";"2015-12-17 08:43:59.913"
"2";"8";"1";"2015-12-17 08:43:59.959"
"2";"9";"1";"2015-12-17 08:43:59.965"
"2";"12";"0";"2015-12-17 08:44:00.07"
"2";"8";"1";"2015-12-17 08:44:00.11"
"2";"12";"0";"2015-12-17 08:44:00.38"
"2";"10";"1";"2015-12-17 08:44:00.437"
"2";"9";"1";"2015-12-17 08:44:00.59"
"2";"9";"1";"2015-12-17 08:44:00.592"
"2";"10";"1";"2015-12-17 08:44:00.602"
"2";"9";"1";"2015-12-17 08:44:00.648"
"2";"12";"1";"2015-12-17 08:44:00.662"
"2";"11";"0";"2015-12-17 08:44:00.675"
"2";"9";"1";"2015-12-17 08:44:00.684"
"2";"10";"1";"2015-12-17 08:44:00.695"
"2";"10";"1";"2015-12-17 08:44:00.7"
"2";"9";"1";"2015-12-17 08:44:00.705"
"2";"9";"1";"2015-12-17 08:44:00.845"
"2";"12";"0";"2015-12-17 08:44:00.851"
"2";"12";"0";"2015-12-17 08:44:00.853"
"2";"12";"1";"2015-12-17 08:44:00.908"
"2";"11";"1";"2015-12-17 08:44:00.93"
"2";"12";"0";"2015-12-17 08:44:00.934"
"2";"12";"1";"2015-12-17 08:44:00.936"
"2";"12";"0";"2015-12-17 08:44:00.948"
"2";"12";"1";"2015-12-17 08:44:00.963"
"2";"11";"0";"2015-12-17 08:44:00.988"
"2";"10";"1";"2015-12-17 08:44:00.989"
"2";"12";"0";"2015-12-17 08:44:00.991"
"2";"10";"1";"2015-12-17 08:44:00.993"
"2";"12";"0";"2015-12-17 08:44:01.013"
"2";"9";"1";"2015-12-17 08:44:01.019"
"2";"9";"1";"2015-12-17 08:44:01.031"
"2";"10";"1";"2015-12-17 08:44:01.046"
"2";"9";"1";"2015-12-17 08:44:01.065"
"2";"8";"1";"2015-12-17 08:44:01.083"
"2";"8";"1";"2015-12-17 08:44:01.133"
"2";"11";"1";"2015-12-17 08:44:01.137"
"2";"12";"0";"2015-12-17 08:44:01.153"
"2";"12";"0";"2015-12-17 08:44:01.161"
"2";"12";"1";"2015-12-17 08:44:01.171"
"2";"8";"1";"2015-12-17 08:44:01.185"
"2";"11";"1";"2015-12-17 08:44:01.216"
"2";"8";"1";"2015-12-17 08:44:01.222"
"2";"8";"1";"2015-12-17 08:44:01.294"
"2";"12";"0";"2015-12-17 08:44:01.303"
"2";"8";"1";"2015-12-17 08:44:01.332"
"2";"12";"0";"2015-12-17 08:44:01.426"
"2";"9";"1";"2015-12-17 08:44:01.431"
"2";"10";"1";"2015-12-17 08:44:01.465"
"2";"9";"1";"2015-12-17 08:44:01.469"
"2";"8";"1";"2015-12-17 08:44:01.471"
"2";"10";"1";"2015-12-17 08:44:01.551"
"2";"12";"0";"2015-12-17 08:44:01.592"
"2";"10";"1";"2015-12-17 08:44:01.682"
"2";"11";"1";"2015-12-17 08:44:01.683"
"2";"11";"1";"2015-12-17 08:44:01.688"
"2";"10";"1";"2015-12-17 08:44:01.696"
"2";"10";"1";"2015-12-17 08:44:01.762"
"2";"12";"0";"2015-12-17 08:44:01.765"
"2";"12";"0";"2015-12-17 08:44:01.772"
"2";"11";"0";"2015-12-17 08:44:01.773"
"2";"12";"0";"2015-12-17 10:30:37.593"
"2";"8";"1";"2015-12-17 10:30:37.978"
"2";"9";"1";"2015-12-17 10:30:37.988"
"2";"10";"1";"2015-12-17 10:30:38.002"
"2";"11";"1";"2015-12-17 10:30:38.014"
"2";"12";"0";"2015-12-17 10:30:39.394"
"2";"8";"1";"2015-12-17 10:30:39.752"
"2";"9";"1";"2015-12-17 10:30:39.762"
"2";"10";"1";"2015-12-17 10:30:39.773"
"2";"11";"1";"2015-12-17 10:30:39.784"
"2";"12";"1";"2015-12-17 10:30:42.206"
"2";"8";"1";"2015-12-17 10:30:42.691"
"2";"9";"0";"2015-12-17 10:30:42.702"
"2";"10";"0";"2015-12-17 10:30:42.772"
"2";"11";"0";"2015-12-17 10:30:42.826"
"2";"12";"0";"2015-12-17 10:30:43.252"
"2";"12";"0";"2015-12-17 10:30:45.08"
"2";"12";"0";"2015-12-17 10:30:45.248"
"2";"12";"0";"2015-12-17 10:30:45.346"
"2";"8";"1";"2015-12-17 10:30:45.385"
"2";"12";"0";"2015-12-17 10:30:45.408"
"2";"12";"1";"2015-12-17 10:30:45.964"
"2";"10";"1";"2015-12-17 10:30:45.973"
"2";"12";"0";"2015-12-17 10:30:46.156"
"2";"12";"0";"2015-12-17 10:30:46.186"
"2";"11";"1";"2015-12-17 10:30:46.311"
"2";"12";"0";"2015-12-17 10:30:46.373"
"2";"12";"0";"2015-12-17 10:30:46.926"
"2";"12";"1";"2015-12-17 10:30:46.927"
"2";"12";"1";"2015-12-17 10:30:47.113"
"2";"12";"0";"2015-12-17 10:30:47.139"
"2";"12";"1";"2015-12-17 10:30:47.22"
"2";"12";"0";"2015-12-17 10:30:47.86"
"2";"12";"0";"2015-12-17 10:30:47.889"
"2";"12";"0";"2015-12-17 10:30:47.953"
"2";"12";"0";"2015-12-17 10:30:47.954"
"2";"9";"1";"2015-12-17 10:30:47.997"
"2";"12";"0";"2015-12-17 10:30:48.21"
"2";"12";"0";"2015-12-17 10:30:48.34"
"2";"8";"1";"2015-12-17 10:30:48.429"
"2";"12";"0";"2015-12-17 10:30:48.507"
"2";"12";"0";"2015-12-17 10:30:48.513"
"2";"12";"0";"2015-12-17 10:30:48.514"
"2";"12";"1";"2015-12-17 10:30:48.515"
"2";"9";"1";"2015-12-17 10:30:48.53"
"2";"12";"0";"2015-12-17 10:30:48.624"
"2";"12";"0";"2015-12-17 10:30:48.646"
"2";"9";"1";"2015-12-17 10:30:48.732"
"2";"8";"1";"2015-12-17 10:30:48.733"
"2";"12";"0";"2015-12-17 10:30:48.809"
"2";"12";"0";"2015-12-17 10:30:48.828"
"2";"12";"0";"2015-12-17 10:30:48.859"
"2";"12";"0";"2015-12-17 10:30:48.882"
"2";"12";"0";"2015-12-17 10:30:48.929"
"2";"12";"0";"2015-12-17 10:30:48.931"
"2";"12";"1";"2015-12-17 10:30:48.986"
"2";"12";"1";"2015-12-17 10:30:49.021"
"2";"12";"0";"2015-12-17 10:30:49.05"
"2";"12";"0";"2015-12-17 10:30:49.439"
"2";"12";"1";"2015-12-17 10:30:49.442"
"2";"12";"0";"2015-12-17 10:30:49.486"
"2";"9";"1";"2015-12-17 10:30:49.494"
"2";"12";"0";"2015-12-17 10:30:49.713"
"2";"10";"1";"2015-12-17 10:30:49.81"
"2";"12";"0";"2015-12-17 10:30:50.032"
"2";"12";"0";"2015-12-17 10:30:50.037"
"2";"8";"1";"2015-12-17 10:30:50.073"
"2";"12";"1";"2015-12-17 10:30:50.075"
"2";"12";"0";"2015-12-17 10:30:50.277"
"2";"8";"1";"2015-12-17 10:30:50.412"
"2";"12";"0";"2015-12-17 10:30:50.414"
"2";"12";"0";"2015-12-17 10:30:50.506"
"2";"12";"0";"2015-12-17 10:30:50.646"
"2";"11";"1";"2015-12-17 10:30:50.709"
"2";"12";"0";"2015-12-17 10:30:50.733"
"2";"12";"0";"2015-12-17 10:30:50.82"
"2";"12";"0";"2015-12-17 10:30:50.823"
"2";"12";"0";"2015-12-17 10:30:50.913"
"2";"12";"1";"2015-12-17 10:30:50.935"
"2";"12";"0";"2015-12-17 10:30:50.984"
"2";"12";"0";"2015-12-17 10:30:50.986"
"2";"9";"1";"2015-12-17 10:30:50.997"
"2";"12";"1";"2015-12-17 10:30:51.027"
"2";"12";"1";"2015-12-17 10:30:51.109"
"2";"8";"1";"2015-12-17 10:30:51.141"
"2";"10";"1";"2015-12-17 10:30:51.151"
"2";"8";"1";"2015-12-17 10:30:51.256"
"2";"8";"1";"2015-12-17 10:30:51.282"
"2";"12";"0";"2015-12-17 10:30:51.299"
"2";"12";"0";"2015-12-17 10:30:51.312"
"2";"8";"1";"2015-12-17 10:30:51.346"
"2";"12";"0";"2015-12-17 10:30:51.379"
"2";"8";"1";"2015-12-17 10:30:51.381"
"2";"11";"1";"2015-12-17 10:30:51.951"
"2";"12";"0";"2015-12-17 10:30:51.959"
"2";"12";"0";"2015-12-17 10:30:51.995"
"2";"12";"1";"2015-12-17 10:30:52.002"
"2";"12";"0";"2015-12-17 10:30:52.003"
"2";"12";"0";"2015-12-17 10:30:52.003"
"2";"8";"1";"2015-12-17 10:30:52.021"
"2";"8";"1";"2015-12-17 10:30:52.021"
"2";"9";"1";"2015-12-17 10:30:52.022"
"2";"12";"1";"2015-12-17 10:30:52.022"
"2";"8";"1";"2015-12-17 10:30:52.022"
"2";"12";"1";"2015-12-17 10:30:52.023"
"2";"12";"0";"2015-12-17 10:30:52.023"
"2";"8";"1";"2015-12-17 10:30:52.023"
"2";"12";"0";"2015-12-17 10:30:52.024"
"2";"12";"0";"2015-12-17 10:30:52.024"
"2";"10";"1";"2015-12-17 10:30:52.024"
"2";"12";"0";"2015-12-17 10:30:52.024"
"2";"12";"0";"2015-12-17 10:30:52.035"
"2";"10";"1";"2015-12-17 10:30:52.035"
"2";"11";"1";"2015-12-17 10:30:52.035"
"2";"8";"1";"2015-12-17 10:30:52.036"
"2";"8";"1";"2015-12-17 10:30:52.036"
"2";"9";"1";"2015-12-17 10:30:52.036"
"2";"12";"0";"2015-12-17 10:30:52.042"
"2";"9";"1";"2015-12-17 10:30:52.043"
"2";"9";"1";"2015-12-17 10:30:52.043"
"2";"8";"1";"2015-12-17 10:30:52.044"
"2";"11";"1";"2015-12-17 10:30:52.06"
"2";"8";"1";"2015-12-17 10:30:52.114"
"2";"8";"1";"2015-12-17 10:30:52.137"
"2";"8";"1";"2015-12-17 10:30:52.154"
"2";"11";"1";"2015-12-17 10:30:52.374"
"2";"8";"1";"2015-12-17 10:30:52.425"
"2";"11";"1";"2015-12-17 10:30:52.596"
"2";"12";"0";"2015-12-17 10:30:53.135"
"2";"9";"1";"2015-12-17 10:30:53.175"
"2";"9";"1";"2015-12-17 10:30:53.215"
"2";"12";"1";"2015-12-17 10:30:53.222"
"2";"12";"0";"2015-12-17 10:30:53.227"
"2";"12";"0";"2015-12-17 10:30:53.229"
"2";"12";"0";"2015-12-17 10:30:53.245"
"2";"10";"1";"2015-12-17 10:30:53.253"
"2";"8";"1";"2015-12-17 10:30:53.263"
"2";"11";"0";"2015-12-17 10:30:53.265"
"2";"8";"0";"2015-12-17 10:30:53.271"
"2";"9";"1";"2015-12-17 10:30:53.271"
"2";"12";"0";"2015-12-17 10:30:53.274"
"2";"12";"0";"2015-12-17 10:30:53.275"
"2";"9";"1";"2015-12-17 10:30:53.288"
"2";"8";"1";"2015-12-17 10:30:53.29"
"2";"12";"0";"2015-12-17 10:30:53.291"
"2";"12";"0";"2015-12-17 10:30:53.309"
"2";"8";"1";"2015-12-17 10:30:53.322"
"2";"8";"1";"2015-12-17 10:30:53.324"
"2";"9";"1";"2015-12-17 10:30:53.327"
"2";"12";"1";"2015-12-17 10:30:53.328"
"2";"8";"1";"2015-12-17 10:30:53.352"
"2";"9";"1";"2015-12-17 10:30:53.353"
"2";"8";"1";"2015-12-17 10:30:53.364"
"2";"8";"1";"2015-12-17 10:30:53.366"
"2";"8";"1";"2015-12-17 10:30:53.371"
"2";"9";"1";"2015-12-17 10:30:53.376"
"2";"10";"1";"2015-12-17 10:30:53.385"
"2";"9";"1";"2015-12-17 10:30:53.39"
"2";"12";"1";"2015-12-17 10:30:53.406"
"2";"8";"0";"2015-12-17 10:30:53.437"
"2";"10";"1";"2015-12-17 10:30:53.454"
"2";"8";"1";"2015-12-17 10:30:53.467"
"2";"9";"1";"2015-12-17 10:30:53.47"
"2";"10";"1";"2015-12-17 10:30:53.481"
"2";"10";"1";"2015-12-17 10:30:53.511"
"2";"8";"1";"2015-12-17 10:30:53.521"
"2";"11";"1";"2015-12-17 10:30:53.528"
"2";"10";"1";"2015-12-17 10:30:53.537"
